date,ticker,y_true,y_pred
2025-09-01,SAN,8.199000,8.547786
2025-09-02,SAN,8.050000,8.552427
2025-09-03,SAN,8.084000,8.552797
2025-09-04,SAN,8.186000,8.555501
2025-09-05,SAN,8.089000,8.555384
2025-09-08,SAN,8.289000,8.561634
2025-09-09,SAN,8.323000,8.574266
2025-09-10,SAN,8.475000,8.594753
2025-09-11,SAN,8.541000,8.619970
2025-09-12,SAN,8.490000,8.644179
2025-09-15,SAN,8.610000,8.671973
2025-09-16,SAN,8.403000,8.691002
2025-09-17,SAN,8.391000,8.707471
2025-09-18,SAN,8.531000,8.728123
2025-09-19,SAN,8.654000,8.751159
2025-09-22,SAN,8.551000,8.773442
2025-09-23,SAN,8.687000,8.801405
2025-09-24,SAN,8.738000,8.833403
2025-09-25,SAN,8.709000,8.864342
2025-09-26,SAN,8.850000,8.899382
2025-09-29,SAN,8.747000,8.929836
2025-09-30,SAN,8.874000,8.960072
2025-10-01,SAN,8.821000,8.989364
2025-10-02,SAN,8.662000,9.011352
2025-10-03,SAN,8.747000,9.035970
2025-10-06,SAN,8.693000,9.049827
2025-10-07,SAN,8.597000,9.056206
2025-10-08,SAN,8.762000,9.066620
2025-10-09,SAN,8.647000,9.069785
2025-10-10,SAN,8.520000,9.065897
2025-10-13,SAN,8.621000,9.061119
2025-10-14,SAN,8.522000,9.049353
2025-10-15,SAN,8.483000,9.034574
2025-10-16,SAN,8.579000,9.019666
2025-10-17,SAN,8.291000,8.987680
2025-10-20,SAN,8.440000,8.963885
2025-10-21,SAN,8.365000,8.938057
2025-10-22,SAN,8.389000,8.914185
2025-10-23,SAN,8.394000,8.892208
2025-11-01,SAN,,8.892208
2025-11-02,SAN,,8.887800
2025-11-03,SAN,,8.890360
2025-11-04,SAN,,8.897991
2025-11-05,SAN,,8.905188
2025-11-06,SAN,,8.914102
2025-11-07,SAN,,8.928679
2025-11-08,SAN,,8.937349
2025-11-09,SAN,,8.944707
2025-11-10,SAN,,8.949648
